file_name,title,full_text
f6b20bcd-d578-45bd-ad3e-859b5ddc72bc.xml,Good Mood Enhancer,"Initially, depress pump untilprimed.
                  Spray one dose directly intomouth.
                  
                     Adults: 3 sprays 3 times per
                     
                     day.
                  
                  
                     Children ages 6-12: 2 sprays 3
                     
                     times per day.
                  
                  
                     Consult a physician for use in
                     
                     children under 6 years of age.
                  
                  Use additionally as needed, upto 6 times per day.
                  ﻿Reference image:Good Mood.jpg

Other information
                  
                  
                     Tamper resistant for your protection.
                  
                  Use only if safety seal is intact.
                  Keep carton for complete drug facts and product information.
                  Questions? Call 866.298.2740
                  King Bio, Inc. 3 Westside Drive
                  Asheville, NC 2806 USA
                  FDA Reg. #1053442
                  For latest product information and instructions: www.DrKings.com
                  Reference image:Good Mood.jpg

Citrus Extract (ascorbic acid, citric acid, citrus aurantium amara fruit extract, citrus aurantium sinensis peel extract, citrus reticulata fruit extact, demineralized water, glycerin, lactic acid), Honeysuckle (Lonicera japonica), Polylysine, Purified Water, Shagbark Hickory (Carya Ovata) Bark Extract, Steviol (Steviol Glycosides).
                  Reference image:Good Mood.jpg

Equal volumes of each HPUS** ingredient in 10X, 30X, and 1LMpotencies.
                  Agrimonia eupatoria, flos, Anacardium orientale, Aurum metallicum, Avena sativa, Borago officinalis, Calcarea carbonica, Capsicum annuum,Carpinus betulus, flos, Cimicifuga racemosa, Cinchona officinalis, Hypericum perforatum, Ignatia amara, Kali bromatum, Larix decidua, flos, Natrum carbonicum, Natrum sulphuricum, Phosphoricum acidum, Phosphorus, Pulsatilla, Sepia, Sinapis arvensis, flos, Tabacum.
                  HPUS indicates the active ingredients are in the official Homeopathic Pharmacopeia of the United States.

For temporary relief of symptoms: 
                  Melancholy
                  Nervousness
                  Minor mood swings 
                  Over-sensitivity 
                  Apathy
                  Discontent 
                  Timidity 
                  Insecurity 
                  Irritability 
                  Fatigue
                  
                  as per various homeopathic materia medicas. Claims basedon traditional homeopathic practice, not accepted medicalevidence. These uses have not been evaluated by the FDA,and product has not been clinically tested.
                  Reference image:Good Mood.jpg

Stop use and consult a physician if symptoms worsen orpersist for more than 7 days.
                  
                     If pregnant or breast-feeding, ask a healthcare professionalbefore use.
                     Keep out of reach of children.
                  
                  In case of overdose, get medical help or contact a Poison Control Center immediately.
                  Reference image:Good Mood.jpg

Keep out of reach of children.
                  
                  In case of overdose, get medical help or contact a Poison Control Center immediately.
                  Reference image: Good Mood.jpg

Equal volumes of each HPUS** ingredient in 10X, 30X, and 1LMpotencies.
                  Agrimonia eupatoria, flos .............. over-sensitivity, nervousnessAnacardium orientale..................................... lack of confidenceAurum metallicum ........................................................ insecurityAvena sativa ................................................ nervous exhaustionBorago officinalis............................................ lack of confidenceCalcarea carbonica.......................................................... apathyCapsicum annuum............................ procrastination, resistanceCarpinus betulus, flos .................................... fatigue, wearinessCimicifuga racemosa ................................................ melancholyCinchona officinalis........................................ apathy, discontentHypericum perforatum .................................................. irritabilityIgnatia amara.............................................................. frustrationKali bromatum........................................................... melancholyLarix decidua, flos............................................ poor self-esteemNatrum carbonicum ............................................ over-sensitivityNatrum sulphuricum....................................................distractionPhosphoricum acidum ..................................................... apathyPhosphorus....................................over-sensitivity, restlessnessPulsatilla .......................................................................... timiditySepia............................................ minor mood swings, irritabilitySinapis arvensis, flos ................................................ melancholyTabacum .................................................................forgetfulness
                     **“HPUS” indicates the active ingredients are in the officialHomeopathic Pharmacopeia of the United States.
                  Reference image: Good Mood.jpg"
8b94b2fa-908b-4be0-afec-fe22a3b5c8c9.xml,Stress and Anxiety,"Stop use and ask your doctor if symptoms persist or worsen.
                  
                     If pregnant or breast-feeding, take only on advice of a healthcare professional.
                  
                     Keep out of reach of children.
                  
                  
                  Reference image: Stress.jpg

Initially, depress pump until primed.
                  Spray one dose directly into mouth.
                  
                     Adults: 3 sprays 3 times per day.
                  
                  
                     Children ages 6-12: 2 sprays 3 times per day.
                  Consult a physician for use in children under 6 years of age.
                  Use additionally as needed, up to 6 times per day.
                  Reference image: Stress.jpg

Other information
                  
                  
                     Tamper resistant for your protection.
                  
                  
                     Use only if safety seal is intact.
                  
                  This product has not been clinically tested.
                  Questions? Call 866.298.2740
                  King Bio, Inc. 3 Westside Drive
                  Asheville, NC 2806 USA
                  FDA Reg. #1053442
                  For latest product information and instructions: www.DrKings.com
                  
                  Reference image: Stress.jpg

Keep out of reach of children.
                  
                  Reference image: Stress.jpg

Aconitum napellus, Alfala, Apis mellifica, Avena sativa, Chamomilla, Cistus canadensis, Clematis vitalba, flos, Histaminum hydrochloricum, Ignatia amara, Impatiens glandulifera, flos, Kali Phosphoricum, Lilium tigrinum, Ornithogalum umbellatum, flos, Passiflora incarnata, Phosphorus, Prunus cerasifera, flos, Pulsatilla, Valeriana officinalis.
                  Equal volumes of each HPUS ingredient in 10X, 30X, 100X, 1LM, 2LM, 3LM, 5LM potencies.
                  Reference image: Stress.jpg

For temporary relief of symptoms due to:
                  Minor anxiety
                  Fear 
                  Irritability
                  Nervousness
                  Minor mood swings
                  Restlessness
                  Stage fright
                  Oversensitivity
                  Nervous stomach
                  Reference image: Stress.jpg

Citrus Extract (ascorbic acid, citric acid, citrus aurantium amara fruit extract, citrus aurantium sinensis peel extract, citrus reticulata fruit extact, demineralized water, glycerin, lactic acid), Honeysuckle (Lonicera japonica), Polylysine, Purified Water, Shagbark Hickory (Carya Ovata) Bark Extract, Steviol (Steviol Glycosides).
                  Reference image: Stress.jpg

For temporary relief of symptoms due to minor anxiety, 
                     fear, 
                     irritability, 
                     nervousness, 
                     minor mood swings, 
                     restlessness,
                  
                  
                     stage fright, 
                     oversensitivity and 
                     nervous stomach.
                  
                  
                     Reference image: Stress.jpg"
360db5b4-ddc9-e36c-e063-6294a90a4c69.xml,Selenium,"For best results, do this:
                  Take 3-5 tablets 3-4 times a day.
                  If you weigh less than 100 lbs, use half a dose or take it as prescribed.
                  
                  
                  Contraindications:
                  Traditional Homeopathic formulations do not interact with other remedies, herbs, or other supplements.

Inactive:
                  Lactose Sugar Base to Preserve Remedy

Active Ingredients:
  
Selenium 6X (HPUS)

Uses:
                  Use the leaflet enclosed for detail.

Uses:
                  Use the leaflet enclosed for detail.

Warnings and Storage:
                  Ask a professional before use if pregnant or breast feeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use.
                  Store in a cool and dry place.
                  
                  
                  Packaging:
                  30gm jar standard quality packing.

Warnings and Storage:
                  Ask a professional before use if pregnant or breast feeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use.
                  Store in a cool and dry place.
                  
                  
                  Packaging:
                  30gm jar standard quality packing.

Entire package label"
437e2974-e8c6-4ad0-87a8-ce9f20633001.xml,Next Generation Health,"Asclepias Vincetoxicum 6X, 12X, 30X, Echinacea (Angustifolia) 6X, 12X, 30X, Hypothalamus (Suis), 6X, 12X, 30X, Brain (Suis) 8X, Hepar Suis 8X, Kidney (Suis) 8X, Methylcobalamin 8X, Pancreas Suis 8X, Pancreas Suis 8X, Stomach (Suis) 8X, AACG-A* 8X, 12X, 30X, 60X, 200X, AACG-B* 8X, 12X, 30X, 60X, 200X, Calcarea Carbonica 12X, 30X, 60X, Gambogia 12X, 30X, 60X, Gelsemium Sempervirens 12X, 30X, 60X, Graphites 12X, 30X, 60X, Nux Vomica 12X, 30X, 60X,  Phytolacca Decandra 12X, 30X, 60X, 7-Keto-DHEA (Dehydroepiandrosterone) 30X, Adenosinum Triphosphoricum Dinatrum 30X, Glucagon 30X, Insulinum 30X, Sarcolacticum Acidum 30X, Proteus (Vulgaris) 30C

For temporary relief of symptoms related to increased appetite, regulation of fat metabolism, headache, fatigue, and detoxification stress.

Keep out of reach of children. In case of overdose, get medical help or contact a Poison Control Center right away.
                  
                  
                     If pregnant or breast-feeding, seek advice of a health professional before use. 
                  Tamper seal: Sealed for Your Protection. Do not use if seal is broken or missing.

Keep out of reach of children. In case of overdose, get medical help or contact a Poison Control Center right away.

10 drops under the tongue, 3 to 6 times a day or as directed by a health professional. Consult a physician for use in children under 12 years of age.

For temporary relief of symptoms related to increased appetite, regulation of fat metabolism, headache, fatigue, and detoxification stress.

demineralized water, 25% ethanol

Dist. by Next Generation Health
                  PO Box 190128  St. Louis, MO 63119
                  877-996-9677 
                  
                  *Patent-Pending Active Amino Chain Group A and B. 
                  AACG-A contains 25 amino acids, 
                  AACG-B contains 30 amino acids.
                  
                  For more information contact Next Generation Health

NDC 69192-0001-1
                  HOMEOPATHIC
                  NexGen
                  ReStore
                  ReStore your health
                  Transform the next generation
                  1 FL OZ (30ml)"
b8286b23-f7af-4668-9040-026ec97a3561.xml,Serotonin,"Serotonin 6X, 12X, 30X, 12C, 30C.

Serotonin - mood**
                  **Claims based on traditional homeopathic practice, not accepted medical evidence. Not FDA evaluated.

For temporary relief of nervousness, anxiety, mood swings, joint pains, weakness, drowsiness, itching & lethargy.**
                  **Claims based on traditional homeopathic practice, not accepted medical evidence. Not FDA evaluated.

​If pregnant or breast-feeding,​ ask a health care professional before use.
                  
                     ​Keep out of reach of children.​ In case of overdose, get medical help or contact a Poison Control Center right away.
                  Do not use if tamper evident seal is broken or missing.
                  Store in a cool, dry place.

In case of overdose, get medical help or contact a Poison Control Center right away.

• 10 drops orally, 3 times a day.
                  • Consult a health care professional for use in children under 12 years of age.

Demineralized Water, 25% Ethanol

Distributed by:
                     BioActive Nutritional, Inc.1803 N. Wickham Rd.Melbourne, FL 32935
                     bioactivenutritional.com
                  
                  
                     1-800-288-9525

BIOActive Nutritional
                  
                  
                     SEROTONIN
                  
                  
                     HOMEOPATHIC
                  
                  
                     2 fl. oz. (60mL)"
360cd418-f769-cef8-e063-6394a90ad57b.xml,Aurum Chloride Sodium,"For best results, do this:
                  Take 3-5 tablets 3-4 times a day.
                  If you weigh less than 100 lbs, use half a dose or take it as prescribed.
                  
                  
                  Contraindications:
                  Traditional Homeopathic formulations do not interact with other remedies, herbs, or other supplements.

Inactive:
                  Lactose Sugar Base to Preserve Remedy

Active Ingredients:
                  Aurum Chloride Sodium 6X (HPUS)

Uses:
                  Use the leaflet enclosed for detail.

Uses:
                  Use the leaflet enclosed for detail.

Warnings and Storage:
                  Ask a professional before use if pregnant or breast feeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use.
                  Store in a cool and dry place.
                  
                  
                  Packaging:
                  30gm jar standard quality packing.

Warnings and Storage:
                  Ask a professional before use if pregnant or breast feeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use.
                  Store in a cool and dry place.
                  
                  
                  Packaging:
                  30gm jar standard quality packing.

Entire package label"
362224d5-ceb3-8001-e063-6394a90afb2f.xml,Dulcamara,"How to Use
  
Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Uses
                  Temporarily relieves occasional congestive headaches, joint discomfort in cold weather, and eruptions on the hands, arms, or face.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
                  This product is not intended to diagnose, treat, cure, or prevent any disease.

Uses
                  Temporarily relieves occasional congestive headaches, joint discomfort in cold weather, and eruptions on the hands, arms, or face.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
                  This product is not intended to diagnose, treat, cure, or prevent any disease.

Ingredients
  
Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Dulcamara (Bittersweet Nightshade) [HPUS] 30c potency

Warnings and Storage:
  
Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
  
Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.

Warnings and Storage:
  
Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
  
Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.
  
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
b0944c21-0ece-4b21-bcb4-4abd47f6ce70.xml,Radiation,"Chondrus crispus 3X, Fucus vesiculosus 3X, Thyroidinum (suis) 8X, Cadmium iodatum 12X, Iodium 12X, Strontium carbonicum 12X, X-Ray 30X, 60X, 200X, 30C, 60C, Radium bromatum 33X.

For temporary relief of symptoms related to mild radiation exposure including weakness, fatigue, exhaustion, fainting, dehydration and diarrhea.

WARNINGS:

Keep out of reach of children.  In case of overdose, contact physician or Poison Control Center right away.
                  If pregnant or breast-feeding, seek advice of a health professional before use.
                  Tamper seal:  ""Sealed for Your Protection.""  Do not use if seal is broken or missing

DIRECTIONS:

1-10 drops under the tongue, 3 times a day or as directed by a health professional.  Consult a physician for use in children under 12 years of age.

INACTIVE INGREDIENTS:

Demineralized water, 25% Ethanol.

KEEP OUT OF REACH OF CHILDREN.

In case of overdose, contact physician or Poison Control Center right away.

For temporary relief of symptoms related to mild radiation exposure including weakness, fatigue, exhaustion, fainting, dehydration and diarrhea.

Dist. By:  Deseret Biologicals, Inc.
                  469 Parkland Drive
                  Sandy, UT 84070
                  www.desbio.com

DESBIO
                  
                  NDC 43742-0240-1
                  HOMEOPATHIC
                  
                     RADIATION
                  
                  1 FL OZ (30 ml)"
d616fd3f-a7f2-47c4-a9ee-5f71eb7ce2d6.xml,Immuno-Boost,"Beta Vulgaris 4X, Cysteinum 6X, Natrum Oxalaceticum 6X, Nicotinamidum 6X, Pulsatilla (Vulgaris) 6X, Pyridoxinum Hydrochloricum 6X, Riboflavinum 6X, Thiaminum Hydrochloricum 6X, Adrenalinum 6X, Aconiticum Acidum, CIS- 8X, Alpha-Ketoglutaricum Acidum 8X, Alpha-Lipoicum Acidum 8X, Cerium Oxalicum 8X, Citricum Acidum 8X, Coenzyme A 8X, Fumaricum Acidum 8X, Magnesium Orotate 8X, Malic Acid 8X, Nadidum 8X, Natrum Pyruvicum 8X, Succinicum Acidum 8X, Adenosinum Triphosphoricum Acidum 10X, Hepar Sulphuris Calcareum 10X, Sulphur 10X, Manganum Phosphoricum 16X, Baryta Oxalsuccinicum 30C, Proteus (Morgani) 30C.

For the temporary relief of symptoms of chronic illness including fatigue, effects of toxin buildup, slowed metabolism, weakened constitution.

Keep out of reach of children. In case of overdose, get medical help or contact a Poison Control Center right away.
                  
                     If pregnant or breast-feeding, ask a health professional before use.
                  Tamper seal: sealed for your protection. Do not use if seal is broken or missing.

Keep out of reach of children. In case of overdose, get medical help or contact a Poison Control Center right away.

10 drops under the tongue, 3 to 6 times per day or as directed by a health professional. Consult a physician for use in children under 12 years of age.

For the temporary relief of symptoms of chronic illness including fatigue, effects of toxin buildup, slowed metabolism, weakened constitution.

demineralized water, 25% ethanol.

Dist. by Parasitology Center Inc.
                  11445 E. Via Linda #2-419
                  Scottsdale, AZ 85259

NDC 70321-0001-1
                     
                     
                  
                  
                     PCI
                     
                     
                  
                  
                     IMMUNO-BOOST
                     
                     
                  
                  
                     HOMEOPATHIC
                     
                     
                  
                  
                     1.0 fl. oz. (30 ml)"
98b646e4-e71f-46d3-9094-778235b7af46.xml,Female Stimulant,"Aconiticum Acidum CIS 16X, Apis Venenum Purum 18X, Aquilegia Vulgaris 8X, Bovista 6X, Cypripedium Pubescens 6X, Estradiol 30X, 60X, 200X, Faecalis (alkaligenes) 30C, 200C, Folliculinum 8X, 30X, 200X, Funiculus Umbilicalis Suis 8X, Glandula Suprarenalis Suis 8X, Heart (Suis) 8X, Hydrastis Canadensis 6X, Hypophysis Suis 13X, Kreosotum 8X, Lachesis Mutus 10X, Lilium Tigrinum 4X, Magnesia Phosphorica 10X, Mercurius Solubilis 10X, Mutabile Bacillus (Bach) 30C, 200C, Oophorinum (Suis) 8X, Petroselinum Sativum 6X, 10X, 30X, 200X, Pineal Gland (Suis) 12X, Placenta Totalis Suis 6C, Progesterone 30X, 60X, 200X, Sepia 10X, Testosterone 30X, 60X, 200X, Uterus (Suis) 8X.

Aconiticum Acidum CIS – Female Support, Apis Venenum Purum – Female Support, Aquilegia Vulgaris – Female Support, Bovista - Fatigue, Cypripedium Pubescens - Fatigue, Estradiol – Low Sex Drive, Faecalis (alkaligenes) – Female Support, Folliculinum - Fatigue, Funiculus Umbilicalis Suis – Low Sex Drive, Glandula Suprarenalis Suis - Fatigue, Heart (Suis) – Female Support, Hydrastis Canadensis – Low Sex Drive, Hypophysis Suis – Female Support, Kreosotum - Fatigue, Lachesis Mutus – Low Sex Drive, Lilium Tigrinum – Female Support, Magnesia Phosphorica - Fatigue, Mercurius Solubilis – Low Sex Drive, Mutabile Bacillus (Bach) – Female Support, Oophorinum (Suis) – Low Sex Drive, Petroselinum Sativum – Female Support, Pineal Gland (Suis) – Low Sex Drive, Placenta Totalis Suis - Fatigue, Progesterone – Female Support, Sepia - Fatigue, Testosterone – Low Sex Drive, Uterus Suis – Female Support.

• For the temporary relief of symptoms including:
                  • female support • fatigue • low sex drive
                  These statements are based upon homeopathic principles. They have not been reviewed by the Food and Drug Administration.

If pregnant or breast-feeding, ask a health professional before use.
                  
                     Keep out of reach of children. In case of overdose, contact a physician or Poison Control Center right away.
                  
                     
                        Tamper Evident: Sealed for your protection. Do not use if seal is broken or missing.

In case of overdose, contact a physician or Poison Control Center right away.

1-10 drops under the tongue, 3 times a day or as directed by a health professional. Consult a physician for use in children under 12 years of age.

Demineralized water, 25% ethanol

Dist. By: Deseret Biologicals, Inc.469 W. Parkland DriveSandy, UT 84070
                   www.desbio.com
                  800-827-8204

DesBio
                  
                  
                     Female
                  
                  
                     Stimulant
                  
                  
                     Homeopathic
                  
                  
                     NDC 43742-1507-1
                  
                  
                     1 FL OZ (30 ml)"
360cfdf2-0b27-2a60-e063-6294a90a885c.xml,Calcium Carbonate,"For best results, do this:
                  Take 3-5 tablets 3-4 times a day.
                  If you weigh less than 100 lbs, use half a dose or take it as prescribed.
                  
                  
                  Contraindications:
                  Traditional Homeopathic formulations do not interact with other remedies, herbs, or other supplements.

Inactive:
                  Lactose Sugar Base to Preserve Remedy

Active Ingredients:
  
Calcium Carbonate 6X (HPUS)

Uses:
                  Use the leaflet enclosed for detail.

Uses:
                  Use the leaflet enclosed for detail.

Warnings and Storage:
                  Ask a professional before use if pregnant or breast feeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use.
                  Store in a cool and dry place.
                  
                  
                  Packaging:
                  30gm jar standard quality packing.

Warnings and Storage:
                  Ask a professional before use if pregnant or breast feeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use.
                  Store in a cool and dry place.
                  
                  
                  Packaging:
                  30gm jar standard quality packing.

Entire package label"
36205122-181c-bc70-e063-6294a90ad55c.xml,Aethusa Cynapium,"How to Use:
                  Take with water 3-4 times a day.
  
Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Temporarily relieves gastric discomfort, emotional upsets, and poor milk digestion.*

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Aethusa Cynapium (Fool's Parsley) [HPUS] 30c potency

Warnings: 
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Temporarily relieves gastric discomfort, emotional upsets, and poor milk digestion.*

Warnings: 
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire Package Label"
35bf50ae-00ad-4331-e063-6294a90a5f7c.xml,Natural Immunogenics Corp.dba SOVEREIGN NATURALS,"Active Ingredient
                  
                  ARGENTUM METALLICUM 10X, 20X, 30X

Purpose
                  
                  TOPICAL ANALGESIC

FOR RELIEF OF SYMPTOMS DUE TO SKIN ERUPTIONS FROM ACNE, ECZEMA, MINOR INFECTION, RASHES, BLISTERS, SUNBURN, RAZOR BURN, MINOR NICKS & CUTS, REDNESS & MINOR INFLAMMATION

Warnings
                  
                  
                  
                     FOR EXTERNAL USE ONLY. ASK A DOCTOR BEFORE SE IF YOU HAVE DEEP OR PUNCTURE WOUNDS, ANIMAL BITES OR SERIOUS BURNS. KEEP OUT OF REACH OF CHILDREN. STOP AND ASK A DOCTOR IF SYMPTOMS PERSIST OR WORSEN AFTER 3 DAYS OF USE. DO NOT USE IF THE SEAL IS BROKEN.

Directions
                  
                  GENTLY CLEAN AFFECTED AREA. APPLY A LIBERAL, CONSISTENT LAYER OF SKIN CARE GEL OVER AFFECTED AREA. REPEAT 3 TIMES PER DAY OR AS OFTEN AS NEEDED TO RELIEVE SYMPTOMS. SAFE ON SENSITIVE SKIN.

CARBOPOL, SODIUM HYDROXIDE"
36215a26-c6c1-20ca-e063-6394a90a2176.xml,Causticum,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Uses
                  Temporarily relieves occasional bed-wetting and drawing discomfort in the muscular and fibrous tissues.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
                  This product is not intended to diagnose, treat, cure, or prevent any disease.

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Causticum (Potassium Hydrate) [HPUS] 30c potency

Warnings and Storage:
  
Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
  
Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.

Uses
                  Temporarily relieves occasional bed-wetting and drawing discomfort in the muscular and fibrous tissues.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
                  This product is not intended to diagnose, treat, cure, or prevent any disease.

Warnings and Storage:
  
Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
  
Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.
  
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
36241375-5e5f-4bb6-e063-6394a90ab7fd.xml,Hepar Sulphuris,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Best for
                  Temporarily relieves occasional mouth and gum discomfort, sore throat, and swollen lymphatic glands.*

Best for
                  Temporarily relieves occasional mouth and gum discomfort, sore throat, and swollen lymphatic glands.*

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Hepar Sulphuris Calcareum [HPUS] 30c potency

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
3620a51e-9a58-2d80-e063-6294a90a5a82.xml,Arsenicum Album,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Uses
                  Temporarily supports your body in recovery from digestive upset and vomiting.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
                  This product is not intended to diagnose, treat, cure, or prevent any disease.

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Arsenicum Album (Arsenic Trioxide) [HPUS] 30c potency

Warnings and Storage:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.

Uses
                  Temporarily supports your body in recovery from digestive upset and vomiting.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
                  This product is not intended to diagnose, treat, cure, or prevent any disease.

Warnings and Storage:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms. Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
                  This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
3623c9ab-f523-349d-e063-6394a90ade9a.xml,Phosphoricum Acidum,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Best for
                  Temporarily relieves occasional weakness and exhaustion caused by loss of vital fluids. Temporarily supports memory and concentration.*

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Phosphoricum Acidum (Phosphoric Acid) [HPUS] 30c potency

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Best for
                  Temporarily relieves occasional weakness and exhaustion caused by loss of vital fluids. Temporarily supports memory and concentration.*

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
